payroll_id,employee_id,company_id,department_id,pay_period_start,pay_period_end,pay_date,gross_salary,bonus,overtime_pay,commission,allowances,tax_deduction,social_security,health_insurance,retirement_contribution,other_deductions,payment_method,status,net_salary
959,11590,1,18,02-06-2025 00:00,02-07-2025 00:00,02-07-2025 00:00,4360.95,0,0,0,554.36,872.19,270.38,584.11,218.05,412.51,Bank Transfer,Processing,2558.07
960,11400,1,20,25-03-2025 00:00,24-04-2025 00:00,24-04-2025 00:00,6054.61,0,0,2641.27,688.43,1210.92,375.39,203.26,302.73,366.91,Cash,Paid,6925.1
961,10809,1,13,15-03-2025 00:00,14-04-2025 00:00,14-04-2025 00:00,4450.21,0,1336.45,0,855.15,890.04,275.91,555.49,222.51,456.09,Bank Transfer,Pending,4241.77
962,10189,1,5,09-03-2025 00:00,08-04-2025 00:00,08-04-2025 00:00,3710.78,285.61,0,2986.94,404.3,742.16,230.07,651.86,185.54,113.99,Bank Transfer,Pending,5464.01
963,10235,2,10,15-06-2025 00:00,15-07-2025 00:00,15-07-2025 00:00,8687.9,0,101.18,0,427.81,1737.58,538.65,389.48,434.39,478.28,Cash,Paid,5638.51
964,10235,1,17,18-05-2025 00:00,17-06-2025 00:00,17-06-2025 00:00,5021.21,0,1394.61,0,511.5,1004.24,311.32,777.21,251.06,250.47,Cash,Processing,4333.02
965,11443,1,20,03-04-2025 00:00,03-05-2025 00:00,03-05-2025 00:00,7308.84,0,0,0,568.16,1461.77,453.15,553.83,365.44,57.06,Cash,Processing,4985.75
966,10422,2,18,15-02-2025 00:00,17-03-2025 00:00,17-03-2025 00:00,9120.6,0,0,0,422.14,1824.12,565.48,754.96,456.03,245.21,Bank Transfer,Processing,5696.94
967,10500,2,17,13-05-2025 00:00,12-06-2025 00:00,12-06-2025 00:00,8523.65,1135.89,614.4,1206.57,457.19,1704.73,528.47,485.24,426.18,247.01,Check,Pending,8546.07
968,10018,1,7,14-09-2025 00:00,14-10-2025 00:00,14-10-2025 00:00,4991.09,0,0,2813.61,344.17,998.22,309.45,510.75,249.55,320.81,Bank Transfer,Paid,5760.09
969,11128,1,8,02-04-2025 00:00,02-05-2025 00:00,02-05-2025 00:00,11294.64,0,0,0,434.54,2258.93,700.27,397.88,564.73,470.53,Check,Pending,7336.84
970,10170,1,4,16-09-2025 00:00,16-10-2025 00:00,16-10-2025 00:00,5608.13,0,381.84,0,778.17,1121.63,347.7,715.11,280.41,392.21,Cash,Processing,3911.08
971,10172,1,10,18-12-2025 00:00,17-01-2026 00:00,17-01-2026 00:00,5839.69,3984.57,0,0,335.09,1167.94,362.06,798.42,291.98,179.47,Cash,Pending,7359.48
972,11603,2,18,29-12-2025 00:00,28-01-2026 00:00,28-01-2026 00:00,9927.94,3843.86,347.7,1187.23,214.93,1985.59,615.53,604.24,496.4,380.02,Check,Paid,11439.88
973,10579,1,18,09-09-2025 00:00,09-10-2025 00:00,09-10-2025 00:00,4356.97,0,132.66,0,648.75,871.39,270.13,351.25,217.85,249.87,Bank Transfer,Processing,3177.89
974,10994,2,11,30-12-2025 00:00,29-01-2026 00:00,29-01-2026 00:00,12127.43,0,0,0,859.46,2425.49,751.9,682.83,606.37,266.8,Bank Transfer,Processing,8253.5
975,10803,1,13,02-06-2025 00:00,02-07-2025 00:00,02-07-2025 00:00,9292.45,0,1309.74,0,343.36,1858.49,576.13,472.76,464.62,191.81,Check,Pending,7381.74
976,11143,1,20,12-12-2025 00:00,11-01-2026 00:00,11-01-2026 00:00,3981.82,2518.55,1691.14,615.84,548.05,796.36,246.87,576.37,199.09,229.42,Bank Transfer,Processing,7307.29
977,10924,1,11,18-11-2025 00:00,18-12-2025 00:00,18-12-2025 00:00,8167.37,0,819.68,0,344.33,1633.47,506.38,344.28,408.37,263.26,Cash,Paid,6175.62
978,10236,2,16,02-09-2025 00:00,02-10-2025 00:00,02-10-2025 00:00,9053.17,0,0,0,336.32,1810.63,561.3,497.71,452.66,284.34,Bank Transfer,Pending,5782.85
979,10524,1,6,25-12-2025 00:00,24-01-2026 00:00,24-01-2026 00:00,10319.85,2691.75,0,0,193.48,2063.97,639.83,279.13,515.99,454.87,Cash,Processing,9251.29
980,10007,1,17,27-10-2025 00:00,26-11-2025 00:00,26-11-2025 00:00,8379.55,0,0,0,637.63,1675.91,519.53,388.42,418.98,153.38,Bank Transfer,Pending,5860.96
981,10956,2,11,05-05-2025 00:00,04-06-2025 00:00,04-06-2025 00:00,7628.48,0,0,0,996.12,1525.7,472.97,560.18,381.42,25.37,Cash,Processing,5658.96
982,11177,1,12,28-08-2025 00:00,27-09-2025 00:00,27-09-2025 00:00,5067.66,6.66,0,0,842.49,1013.53,314.19,345.39,253.38,452.35,Cash,Processing,3537.97
983,11403,2,3,08-07-2025 00:00,07-08-2025 00:00,07-08-2025 00:00,7605.81,577.08,0,0,962.18,1521.16,471.56,416.62,380.29,410.12,Cash,Paid,5945.32
984,10070,2,10,26-03-2025 00:00,25-04-2025 00:00,25-04-2025 00:00,8634.68,945.68,0,0,41.86,1726.94,535.35,755.88,431.73,387.12,Bank Transfer,Paid,5785.2
985,11615,2,1,15-08-2025 00:00,14-09-2025 00:00,14-09-2025 00:00,6761.06,0,0,0,409.39,1352.21,419.19,215.79,338.05,72.78,Cash,Paid,4772.43
986,10608,2,1,15-03-2025 00:00,14-04-2025 00:00,14-04-2025 00:00,5047.77,0,0,0,277.74,1009.55,312.96,400.46,252.39,20.87,Bank Transfer,Processing,3329.28
987,11506,1,11,28-06-2025 00:00,28-07-2025 00:00,28-07-2025 00:00,8393.74,0,0,0,556.63,1678.75,520.41,576.71,419.69,132.47,Bank Transfer,Pending,5622.34
988,10257,2,11,09-05-2025 00:00,08-06-2025 00:00,08-06-2025 00:00,11009.33,4606.14,77.4,2518.69,20.84,2201.87,682.58,228.97,550.47,287.85,Check,Processing,14280.66
989,11592,2,3,15-05-2025 00:00,14-06-2025 00:00,14-06-2025 00:00,8830.55,1073.28,0,0,707.34,1766.11,547.49,420.1,441.53,304.53,Bank Transfer,Paid,7131.41
990,11552,1,19,03-04-2025 00:00,03-05-2025 00:00,03-05-2025 00:00,6778.03,0,0,2995.83,490.09,1355.61,420.24,374.42,338.9,79.57,Bank Transfer,Pending,7695.21
991,10592,2,7,07-01-2025 00:00,06-02-2025 00:00,06-02-2025 00:00,9470.59,758.45,300.96,0,557.8,1894.12,587.18,728.72,473.53,318.11,Check,Paid,7086.14
992,11404,1,14,17-04-2025 00:00,17-05-2025 00:00,17-05-2025 00:00,8859.64,0,1857.84,0,865.59,1771.93,549.3,602.28,442.98,29.84,Check,Paid,8186.74
993,10763,2,15,22-08-2025 00:00,21-09-2025 00:00,21-09-2025 00:00,10700.54,0,0,0,607.5,2140.11,663.43,662.89,535.03,191.48,Cash,Pending,7115.1
994,10998,1,12,04-06-2025 00:00,04-07-2025 00:00,04-07-2025 00:00,9207.22,52.8,0,917.22,300.59,1841.44,570.85,680.57,460.36,339.36,Cash,Paid,6585.25
995,10966,1,3,30-10-2025 00:00,29-11-2025 00:00,29-11-2025 00:00,11786.45,0,0,0,486.15,2357.29,730.76,376.32,589.32,221.71,Check,Paid,7997.2
996,10583,2,2,24-11-2025 00:00,24-12-2025 00:00,24-12-2025 00:00,3357.45,0,0,0,8.87,671.49,208.16,251.64,167.87,219.38,Cash,Pending,1847.78
997,10392,2,3,30-11-2025 00:00,30-12-2025 00:00,30-12-2025 00:00,2614.23,0,0,0,585.42,522.85,162.08,473.36,130.71,144.89,Cash,Pending,1765.76
998,11170,2,8,25-04-2025 00:00,25-05-2025 00:00,25-05-2025 00:00,3536.01,0,597.97,1700.21,907.91,707.2,219.23,529.08,176.8,301.97,Cash,Processing,4807.82
999,11007,1,15,25-09-2025 00:00,25-10-2025 00:00,25-10-2025 00:00,9447.55,4723.24,0,0,62.3,1889.51,585.75,528.26,472.38,380.48,Cash,Paid,10376.71
1000,11098,1,11,08-03-2025 00:00,07-04-2025 00:00,07-04-2025 00:00,9449.59,0,59.73,0,79.98,1889.92,585.87,668.96,472.48,338.78,Check,Pending,5633.29
1001,11196,1,17,29-08-2025 00:00,28-09-2025 00:00,28-09-2025 00:00,3114.8,0,1735.56,0,806.6,622.96,193.12,320,155.74,194.11,Bank Transfer,Pending,4171.03
1002,10806,1,13,11-09-2025 00:00,11-10-2025 00:00,11-10-2025 00:00,11925.51,0,1406.31,0,274.3,2385.1,739.38,730.72,596.28,83.35,Check,Processing,9071.29
1003,11148,1,1,04-09-2025 00:00,04-10-2025 00:00,04-10-2025 00:00,7270.85,0,0,0,410.1,1454.17,450.79,700.33,363.54,174.15,Bank Transfer,Pending,4537.97
1004,11037,2,2,21-10-2025 00:00,20-11-2025 00:00,20-11-2025 00:00,4977.76,0,0,903.47,103.53,995.55,308.62,614.24,248.89,30.72,Cash,Paid,3786.74
1005,11336,1,10,09-09-2025 00:00,09-10-2025 00:00,09-10-2025 00:00,11430.36,0,0,0,921.76,2286.07,708.68,471.36,571.52,305.19,Check,Processing,8009.3
1006,11103,2,17,26-03-2025 00:00,25-04-2025 00:00,25-04-2025 00:00,11764.31,0,0,2797.62,975.9,2352.86,729.39,417.68,588.22,333.85,Bank Transfer,Pending,11115.83
1007,10954,2,8,16-04-2025 00:00,16-05-2025 00:00,16-05-2025 00:00,8653.49,0,0,0,490.37,1730.7,536.52,537.41,432.67,384.77,Cash,Paid,5521.79
1008,10874,1,15,05-03-2025 00:00,04-04-2025 00:00,04-04-2025 00:00,8512.07,2163.05,0,911.92,977.28,1702.41,527.75,591.16,425.6,222.86,Cash,Processing,9094.54
1009,11373,1,11,11-09-2025 00:00,11-10-2025 00:00,11-10-2025 00:00,6452.89,2227.13,0,0,841.41,1290.58,400.08,714.51,322.64,264.96,Check,Paid,6528.66
1010,10982,2,19,19-12-2025 00:00,18-01-2026 00:00,18-01-2026 00:00,9010.78,0,0,2095.27,540.81,1802.16,558.67,791.75,450.54,57.88,Bank Transfer,Processing,7985.86
1011,10433,1,12,03-04-2025 00:00,03-05-2025 00:00,03-05-2025 00:00,8904.96,0,0,0,121.52,1780.99,552.11,691.84,445.25,469.75,Bank Transfer,Pending,5086.54
1012,10006,2,12,28-05-2025 00:00,27-06-2025 00:00,27-06-2025 00:00,5874.69,0,1536.26,0,551.44,1174.94,364.23,469.2,293.73,153.4,Cash,Processing,5506.89
1013,11451,1,15,16-10-2025 00:00,15-11-2025 00:00,15-11-2025 00:00,6790,0,0,0,785.75,1358,420.98,222.79,339.5,355.93,Bank Transfer,Pending,4878.55
1014,11579,2,20,27-03-2025 00:00,26-04-2025 00:00,26-04-2025 00:00,5508.88,0,643.78,0,859.39,1101.78,341.55,652.02,275.44,213.69,Check,Processing,4427.57
1015,11307,2,8,26-06-2025 00:00,26-07-2025 00:00,26-07-2025 00:00,4274.93,0,0,0,246.41,854.99,265.05,349.65,213.75,265.36,Cash,Paid,2572.54
1016,11382,1,13,31-12-2025 00:00,30-01-2026 00:00,30-01-2026 00:00,8859.55,0,0,0,902.8,1771.91,549.29,669.91,442.98,441.78,Bank Transfer,Paid,5886.48
1017,11246,2,20,24-11-2025 00:00,24-12-2025 00:00,24-12-2025 00:00,3505.11,0,584.94,0,69.93,701.02,217.32,552,175.26,280.96,Check,Paid,2233.42
1018,10020,2,2,14-10-2025 00:00,13-11-2025 00:00,13-11-2025 00:00,12234.28,0,0,0,726.43,2446.86,758.53,796.22,611.71,412.27,Check,Paid,7935.12
1019,10973,1,9,25-04-2025 00:00,25-05-2025 00:00,25-05-2025 00:00,12291.83,532.36,0,0,722.65,2458.37,762.09,523.41,614.59,328.59,Cash,Processing,8859.79
1020,11337,1,11,07-10-2025 00:00,06-11-2025 00:00,06-11-2025 00:00,3582.78,563.56,880.1,0,932.36,716.56,222.13,786.96,179.14,487.57,Bank Transfer,Processing,3566.44
1021,11021,2,16,13-12-2025 00:00,12-01-2026 00:00,12-01-2026 00:00,11573.74,0,114.24,0,947.3,2314.75,717.57,564.5,578.69,378.12,Cash,Paid,8081.65
1022,10842,2,4,21-12-2025 00:00,20-01-2026 00:00,20-01-2026 00:00,9992.88,4074.33,0,0,436.95,1998.58,619.56,290.03,499.64,281.07,Bank Transfer,Pending,10815.28
1023,10765,2,12,12-10-2025 00:00,11-11-2025 00:00,11-11-2025 00:00,6227.07,0,0,0,151.01,1245.41,386.08,203.22,311.35,257.45,Check,Processing,3974.57
1024,10118,2,13,30-08-2025 00:00,29-09-2025 00:00,29-09-2025 00:00,10745.3,2305.85,1880.57,1974.05,528.42,2149.06,666.21,678,537.26,217.4,Bank Transfer,Processing,13186.26
1025,10301,2,20,05-11-2025 00:00,05-12-2025 00:00,05-12-2025 00:00,4642.09,0,714.98,0,333.23,928.42,287.81,270.38,232.1,367.66,Cash,Pending,3603.93
1026,10412,1,5,29-03-2025 00:00,28-04-2025 00:00,28-04-2025 00:00,6990.52,0,644.05,0,100.16,1398.1,433.41,785.02,349.53,394.24,Check,Processing,4374.43
1027,10033,1,3,22-12-2025 00:00,21-01-2026 00:00,21-01-2026 00:00,6983.02,1542.65,449.02,0,566.44,1396.6,432.95,439.76,349.15,50.28,Cash,Pending,6872.39
1028,10293,1,4,25-09-2025 00:00,25-10-2025 00:00,25-10-2025 00:00,4390.77,2533.62,0,0,411.88,878.15,272.23,337.41,219.54,14.96,Check,Pending,5613.98
1029,11354,2,17,06-02-2025 00:00,08-03-2025 00:00,08-03-2025 00:00,11629.64,0,0,0,540.2,2325.93,721.04,628.32,581.48,28.69,Bank Transfer,Processing,7884.38
1030,10329,1,14,31-01-2025 00:00,02-03-2025 00:00,02-03-2025 00:00,5428.18,0,0,0,109.17,1085.64,336.55,564.66,271.41,3.97,Check,Processing,3275.12
1031,10435,2,8,06-11-2025 00:00,06-12-2025 00:00,06-12-2025 00:00,5364.36,2041.9,145.28,0,120.71,1072.87,332.59,672.85,268.22,186.87,Bank Transfer,Paid,5138.85
1032,10333,1,17,12-01-2025 00:00,11-02-2025 00:00,11-02-2025 00:00,10010.25,0,916.14,0,66.39,2002.05,620.64,627.73,500.51,427.37,Cash,Pending,6814.48
1033,10702,1,13,20-11-2025 00:00,20-12-2025 00:00,20-12-2025 00:00,10962.46,0,279.48,0,833.01,2192.49,679.67,607.72,548.12,45.08,Bank Transfer,Paid,8001.87
1034,10184,2,15,28-01-2025 00:00,27-02-2025 00:00,27-02-2025 00:00,8957.71,0,1229.33,0,838.19,1791.54,555.38,537.74,447.89,140.42,Check,Paid,7552.26
1035,10808,1,16,12-09-2025 00:00,12-10-2025 00:00,12-10-2025 00:00,10594.48,0,1417.03,0,289.53,2118.9,656.86,798.64,529.72,403.48,Cash,Pending,7793.44
1036,10251,2,17,12-09-2025 00:00,12-10-2025 00:00,12-10-2025 00:00,6175.7,0,1705.31,0,453.79,1235.14,382.89,795.65,308.79,340.54,Check,Processing,5271.79
1037,11082,2,13,29-10-2025 00:00,28-11-2025 00:00,28-11-2025 00:00,11378.82,0,0,285.97,851.33,2275.76,705.49,597.62,568.94,125.39,Check,Paid,8242.92
1038,10444,1,14,08-04-2025 00:00,08-05-2025 00:00,08-05-2025 00:00,4148.95,0,1533.77,0,441.57,829.79,257.23,276.14,207.45,38.25,Bank Transfer,Paid,4515.43
1039,10860,1,8,09-07-2025 00:00,08-08-2025 00:00,08-08-2025 00:00,11118.43,0,1387.54,0,599.22,2223.69,689.34,688.42,555.92,485.14,Check,Paid,8462.68
1040,11538,1,8,25-02-2025 00:00,27-03-2025 00:00,27-03-2025 00:00,4881.69,0,1614.11,0,500.77,976.34,302.66,366.34,244.08,116.51,Check,Pending,4990.64
1041,10648,1,15,11-02-2025 00:00,13-03-2025 00:00,13-03-2025 00:00,7598.07,0,1654.24,0,268.85,1519.61,471.08,638.87,379.9,423.97,Cash,Pending,6087.73
1042,10337,2,16,02-02-2025 00:00,04-03-2025 00:00,04-03-2025 00:00,7527.96,0,0,0,894.11,1505.59,466.73,399.03,376.4,30.52,Check,Paid,5643.8
1043,10590,1,19,13-01-2025 00:00,12-02-2025 00:00,12-02-2025 00:00,4439.15,0,1907.73,706.35,186.12,887.83,275.23,584.93,221.96,262.31,Cash,Pending,5007.09
1044,10900,1,2,16-01-2025 00:00,15-02-2025 00:00,15-02-2025 00:00,6101.23,4805.47,0,0,630.71,1220.25,378.28,330.04,305.06,97.71,Cash,Pending,9206.07
1045,11310,1,17,23-07-2025 00:00,22-08-2025 00:00,22-08-2025 00:00,6032.18,0,0,980.55,148.77,1206.44,374,317.55,301.61,398.42,Check,Paid,4563.48
1046,10162,2,14,26-01-2025 00:00,25-02-2025 00:00,25-02-2025 00:00,12338.35,1900.64,0,0,198.56,2467.67,764.98,616.2,616.92,51.78,Bank Transfer,Processing,9920
1047,10827,2,15,06-12-2025 00:00,05-01-2026 00:00,05-01-2026 00:00,4422.24,0,282.13,0,354.51,884.45,274.18,575.15,221.11,435.76,Cash,Pending,2668.23
1048,10585,2,2,22-04-2025 00:00,22-05-2025 00:00,22-05-2025 00:00,4942.06,0,0,2340.14,484.1,988.41,306.41,348.74,247.1,323.57,Bank Transfer,Paid,5552.07
1049,10182,2,6,04-08-2025 00:00,03-09-2025 00:00,03-09-2025 00:00,9895.83,3297.16,0,0,209.26,1979.17,613.54,558.17,494.79,241.92,Check,Pending,9514.66
1050,10400,2,8,13-11-2025 00:00,13-12-2025 00:00,13-12-2025 00:00,4100.57,0,0,0,544.73,820.11,254.24,717.62,205.03,412.35,Check,Paid,2235.95
1051,11621,2,4,09-07-2025 00:00,08-08-2025 00:00,08-08-2025 00:00,4183.45,3580.36,0,0,324.77,836.69,259.37,343.82,209.17,94.68,Bank Transfer,Paid,6344.85
1052,11312,1,1,20-12-2025 00:00,19-01-2026 00:00,19-01-2026 00:00,11852.7,0,0,0,582.83,2370.54,734.87,443.69,592.64,428.93,Check,Pending,7864.86
1053,11423,1,20,15-01-2025 00:00,14-02-2025 00:00,14-02-2025 00:00,12235.22,3107.09,663.99,2439.52,338.91,2447.04,758.58,397.75,611.76,333.92,Bank Transfer,Processing,14235.68
1054,10327,1,8,16-03-2025 00:00,15-04-2025 00:00,15-04-2025 00:00,11449.79,656.15,0,0,360.87,2289.96,709.89,705.28,572.49,63.85,Cash,Pending,8125.34
1055,11040,2,4,11-03-2025 00:00,10-04-2025 00:00,10-04-2025 00:00,6703.93,0,0,0,670.24,1340.79,415.64,342.32,335.2,271.61,Check,Processing,4668.61
1056,10937,2,18,16-05-2025 00:00,15-06-2025 00:00,15-06-2025 00:00,9524.23,0,98.11,0,817.45,1904.85,590.5,260.93,476.21,491.92,Bank Transfer,Pending,6715.38
1057,11172,1,8,06-09-2025 00:00,06-10-2025 00:00,06-10-2025 00:00,7932.28,0,0,0,183.77,1586.46,491.8,243.9,396.61,30.45,Bank Transfer,Pending,5366.83
1058,10932,2,7,28-12-2025 00:00,27-01-2026 00:00,27-01-2026 00:00,3394.02,1863.92,0,0,375.36,678.8,210.43,409.66,169.7,187.47,Cash,Paid,3977.24
1059,10404,1,11,13-03-2025 00:00,12-04-2025 00:00,12-04-2025 00:00,7865.64,3936.37,0,0,561.59,1573.13,487.67,733.08,393.28,440.76,Check,Pending,8735.68
1060,10777,2,20,21-11-2025 00:00,21-12-2025 00:00,21-12-2025 00:00,9744.43,0,487.99,0,695.73,1948.89,604.15,641.34,487.22,112.92,Check,Pending,7133.63
1061,10170,1,5,12-11-2025 00:00,12-12-2025 00:00,12-12-2025 00:00,7488.48,3889.4,0,0,897.32,1497.7,464.29,748.93,374.42,233.07,Bank Transfer,Paid,8956.79
1062,10251,1,6,15-10-2025 00:00,14-11-2025 00:00,14-11-2025 00:00,3462.06,0,0,1633.25,596.65,692.41,214.65,492.53,173.1,221.79,Check,Processing,3897.48
1063,10436,1,18,17-08-2025 00:00,16-09-2025 00:00,16-09-2025 00:00,5194.36,0,0,0,708.98,1038.87,322.05,325.57,259.72,77.1,Cash,Processing,3880.03
1064,11121,2,11,01-03-2025 00:00,31-03-2025 00:00,31-03-2025 00:00,11957.59,0,1911.41,1211.96,28.75,2391.52,741.37,367.56,597.88,247.12,Bank Transfer,Pending,10764.26
1065,11228,2,9,26-09-2025 00:00,26-10-2025 00:00,26-10-2025 00:00,4268.12,0,0,0,413.75,853.62,264.62,747.55,213.41,247.13,Cash,Paid,2355.54
1066,10679,1,17,22-09-2025 00:00,22-10-2025 00:00,22-10-2025 00:00,6917.13,977.13,0,2039.71,251.43,1383.43,428.86,525.38,345.86,31.76,Check,Pending,7470.11
1067,10098,2,14,22-05-2025 00:00,21-06-2025 00:00,21-06-2025 00:00,11267.68,4250.7,1355.14,0,667.34,2253.54,698.6,313.59,563.38,248.59,Cash,Pending,13463.16
1068,11258,1,18,07-04-2025 00:00,07-05-2025 00:00,07-05-2025 00:00,10191.42,0,0,0,792.58,2038.28,631.87,771.45,509.57,227.51,Check,Processing,6805.32
1069,10316,2,5,13-03-2025 00:00,12-04-2025 00:00,12-04-2025 00:00,7136.66,3478.82,829.27,0,330.48,1427.33,442.47,596.9,356.83,249.2,Check,Pending,8702.5
1070,11443,2,2,06-11-2025 00:00,06-12-2025 00:00,06-12-2025 00:00,10279.34,2488.05,0,0,656.91,2055.87,637.32,496.6,513.97,397.82,Cash,Paid,9322.72
1071,11616,2,10,08-02-2025 00:00,10-03-2025 00:00,10-03-2025 00:00,5185.8,0,1115.62,1042.56,308.32,1037.16,321.52,204.56,259.29,114.93,Bank Transfer,Paid,5714.84
1072,11525,1,7,16-05-2025 00:00,15-06-2025 00:00,15-06-2025 00:00,7740.29,0,1549.51,0,665.76,1548.06,479.9,399.75,387.01,143.07,Cash,Paid,6997.77
1073,10152,1,7,15-03-2025 00:00,14-04-2025 00:00,14-04-2025 00:00,10247.37,0,0,0,342.52,2049.47,635.34,552.74,512.37,65.08,Cash,Processing,6774.89
1074,11426,1,12,12-02-2025 00:00,14-03-2025 00:00,14-03-2025 00:00,8538.66,0,0,0,303.96,1707.73,529.4,653.28,426.93,293.45,Bank Transfer,Paid,5231.83
1075,10192,1,17,17-06-2025 00:00,17-07-2025 00:00,17-07-2025 00:00,11259.3,0,212.13,0,29.3,2251.86,698.08,607.3,562.97,378.85,Cash,Processing,7001.67
1076,11195,1,10,22-04-2025 00:00,22-05-2025 00:00,22-05-2025 00:00,11361.6,3810.49,1648.16,412.61,798.99,2272.32,704.42,628.63,568.08,421.28,Check,Processing,13437.12
1077,11383,2,6,23-11-2025 00:00,23-12-2025 00:00,23-12-2025 00:00,5631.26,3547.05,0,0,449.06,1126.25,349.14,578.82,281.56,490.27,Bank Transfer,Paid,6801.33
1078,10337,2,20,25-05-2025 00:00,24-06-2025 00:00,24-06-2025 00:00,4849.64,0,0,0,930.99,969.93,300.68,578.4,242.48,301.96,Cash,Processing,3387.18
1079,10942,1,19,21-02-2025 00:00,23-03-2025 00:00,23-03-2025 00:00,7940.61,2775.8,374.83,2347.28,396.1,1588.12,492.32,505.74,397.03,478.7,Check,Pending,10372.71
1080,10825,2,8,29-08-2025 00:00,28-09-2025 00:00,28-09-2025 00:00,3745.1,0,0,0,769.17,749.02,232.2,743.89,187.25,94.83,Cash,Paid,2507.08
1081,11443,1,9,01-10-2025 00:00,31-10-2025 00:00,31-10-2025 00:00,4107.71,0,0,0,497.79,821.54,254.68,256.23,205.39,146.04,Check,Pending,2921.62
1082,11086,1,20,03-07-2025 00:00,02-08-2025 00:00,02-08-2025 00:00,4157.05,0,0,0,181.55,831.41,257.74,737.21,207.85,30.58,Bank Transfer,Processing,2273.81
1083,11131,1,5,21-11-2025 00:00,21-12-2025 00:00,21-12-2025 00:00,5803.44,0,271.85,0,726.41,1160.69,359.81,399.82,290.17,87.51,Check,Processing,4503.7
1084,11172,1,1,28-08-2025 00:00,27-09-2025 00:00,27-09-2025 00:00,5247.11,0,0,0,921.08,1049.42,325.32,526.97,262.36,199.77,Check,Processing,3804.35
1085,10408,1,16,31-12-2025 00:00,30-01-2026 00:00,30-01-2026 00:00,8200.61,3946.55,0,0,326.53,1640.12,508.44,217.45,410.03,483.39,Check,Paid,9214.26
1086,10984,2,10,05-11-2025 00:00,05-12-2025 00:00,05-12-2025 00:00,7253.33,0,912.39,0,209.72,1450.67,449.71,522.61,362.67,14.53,Cash,Paid,5575.25
1087,11561,1,9,15-01-2025 00:00,14-02-2025 00:00,14-02-2025 00:00,12361.88,0,0,0,450.02,2472.38,766.44,647.42,618.09,276.1,Check,Paid,8031.47
1088,10332,2,17,02-09-2025 00:00,02-10-2025 00:00,02-10-2025 00:00,6846.63,0,180.44,26.19,606.83,1369.33,424.49,408.13,342.33,465.91,Bank Transfer,Paid,4649.9
1089,10710,2,11,22-10-2025 00:00,21-11-2025 00:00,21-11-2025 00:00,9754.36,4892.26,1359.94,0,102.4,1950.87,604.77,603.23,487.72,360.29,Check,Pending,12102.08
1090,11526,1,17,12-01-2025 00:00,11-02-2025 00:00,11-02-2025 00:00,9264.1,0,0,0,392.53,1852.82,574.37,246.33,463.21,176.56,Cash,Pending,6343.34
1091,10296,2,4,05-02-2025 00:00,07-03-2025 00:00,07-03-2025 00:00,2834.11,0,1575.63,0,775.29,566.82,175.71,555.38,141.71,85.66,Check,Processing,3659.75
1092,10613,2,17,01-06-2025 00:00,01-07-2025 00:00,01-07-2025 00:00,7526.9,1023.39,0,0,712.35,1505.38,466.67,357.36,376.35,82.23,Check,Pending,6474.65
1093,10049,2,7,15-02-2025 00:00,17-03-2025 00:00,17-03-2025 00:00,8903.14,0,0,0,440.05,1780.63,551.99,360.82,445.16,269.81,Check,Processing,5934.78
1094,10527,2,7,22-09-2025 00:00,22-10-2025 00:00,22-10-2025 00:00,3254.88,0,0,0,431.52,650.98,201.8,245.2,162.74,288.01,Cash,Pending,2137.67
1095,10613,1,4,02-05-2025 00:00,01-06-2025 00:00,01-06-2025 00:00,4486.7,0,1714.78,0,793.02,897.34,278.18,647.1,224.34,231.74,Check,Processing,4715.8
1096,11481,1,8,01-08-2025 00:00,31-08-2025 00:00,31-08-2025 00:00,10314.44,2820.46,0,2257.71,614.75,2062.89,639.5,555.57,515.72,454.27,Bank Transfer,Paid,11779.41
1097,11550,1,2,04-11-2025 00:00,04-12-2025 00:00,04-12-2025 00:00,5331.86,0,0,0,659,1066.37,330.58,226.67,266.59,229.53,Check,Paid,3871.12
1098,10551,1,19,04-06-2025 00:00,04-07-2025 00:00,04-07-2025 00:00,10225.14,4316.42,0,0,748.11,2045.03,633.96,416.94,511.26,199.69,Check,Processing,11482.79
1099,11669,2,2,12-08-2025 00:00,11-09-2025 00:00,11-09-2025 00:00,5801.36,618.91,0,0,160.11,1160.27,359.68,488.6,290.07,240.3,Check,Processing,4041.46
1100,11272,1,10,27-10-2025 00:00,26-11-2025 00:00,26-11-2025 00:00,9605.85,0,0,0,428.93,1921.17,595.56,782.05,480.29,356.53,Check,Paid,5899.18
1101,11461,2,5,03-09-2025 00:00,03-10-2025 00:00,03-10-2025 00:00,10166.43,564.83,0,0,455.66,2033.29,630.32,780.39,508.32,365.75,Check,Paid,6868.85
1102,10651,1,11,02-09-2025 00:00,02-10-2025 00:00,02-10-2025 00:00,5399.21,3576.09,1614.21,0,823.21,1079.84,334.75,495.89,269.96,200.82,Cash,Processing,9031.46
1103,11302,2,2,09-07-2025 00:00,08-08-2025 00:00,08-08-2025 00:00,11507.1,0,0,0,251.28,2301.42,713.44,645.44,575.36,417.84,Cash,Pending,7104.88
1104,10215,1,8,14-08-2025 00:00,13-09-2025 00:00,13-09-2025 00:00,6577.2,0,0,0,821.44,1315.44,407.79,346.48,328.86,320.8,Check,Processing,4679.27
1105,10045,1,5,22-01-2025 00:00,21-02-2025 00:00,21-02-2025 00:00,11775.11,0,0,0,918.67,2355.02,730.06,372.49,588.76,120.89,Cash,Paid,8526.56
